POINT_ID,sci12_010_1km,sci13_010_1km,sci14_010_1km,sci15_010_1km,sci16_010_1km,sci17_010_1km,sci18_010_1km,sci19_010_1km,sci20_010_1km,sci21_010_1km,sci11_1040_1km,sci12_1040_1km,sci13_1040_1km,sci14_1040_1km,sci15_1040_1km,sci16_1040_1km,sci17_1040_1km,sci18_1040_1km,sci19_1040_1km,sci20_1040_1km,sci21_1040_1km,sci11_4070_1km,sci12_4070_1km,sci13_4070_1km,sci14_4070_1km,sci15_4070_1km,sci16_4070_1km,sci17_4070_1km,sci18_4070_1km,sci19_4070_1km,sci20_4070_1km,sci21_4070_1km,sci11_GT70_1km,sci12_GT70_1km,sci13_GT70_1km,sci14_GT70_1km,sci15_GT70_1km,sci16_GT70_1km,sci17_GT70_1km,sci18_GT70_1km,sci19_GT70_1km,sci20_GT70_1km,sci21_GT70_1km
EMFWOR_SWRC2-04,0.6453505,0.49868,0.3520094,0.4693458,0.6746846,0.49868,0.49868,0.49868,0.4400117,0.4693458,40.4517441,40.5397491,40.8037529,40.8037529,40.4810791,40.3637428,40.3637428,39.982399,39.6303902,39.3077164,38.8090363,46.9932518,47.0519218,46.9345856,47.0812569,47.3452644,46.4359055,46.699913,46.9932518,47.2279243,47.6092682,47.9612808,0.7333529,0.6453505,0.6453505,0.6453505,0.5866823,1.4080375,1.3200352,1.4080375,1.5253741,1.5253741,1.6427104
EMFWOR_SWRC2-05,0.6160164,0.49868,0.3226753,0.4400117,0.6746846,0.49868,0.4693458,0.4693458,0.4106776,0.4400117,36.9316521,36.8143158,36.7556458,36.462307,35.9929581,35.4062767,35.1129379,34.5555878,34.0275726,33.4702263,32.8248749,56.7908478,57.0548553,57.2015266,57.6415367,58.0815506,57.1721916,57.7002068,58.2575531,58.668232,59.1962471,59.6949234,0.9093576,0.8506894,0.8800235,0.9093576,0.8213552,2.0827222,2.0240541,2.0533881,2.1707246,2.2587268,2.3760633
EMFWOR_SWRC2-06,0.5866823,0.4693458,0.3226753,0.4400117,0.5866823,0.4106776,0.4400117,0.4106776,0.3520094,0.3520094,37.9290123,37.8703423,37.9290123,37.6943398,37.1956596,36.4036369,36.2863007,35.8462906,35.3769417,35.2596054,34.4089165,54.209446,54.4441185,54.4734535,54.8254623,55.2948074,54.7374611,55.0601349,55.4708138,55.8521576,55.9108238,56.5561752,0.9093576,0.8506894,0.8800235,0.9093576,0.8213552,2.0240541,1.9947199,1.9947199,2.1120563,2.2293928,2.4347315
EMFWOR_SWRC2-07,0.2053388,0.1173365,0.1173365,0.1173365,0.0586682,0.0586682,0.0880023,0.0880023,0.0880023,0.0586682,34.0862427,34.1449089,34.3209152,33.9689064,33.9102364,33.2648888,33.1768837,32.9715462,32.5608673,32.3848648,31.5928421,51.3347015,51.3640366,51.2760353,51.5987091,51.7453804,51.2467003,51.3347015,51.5107079,51.8333817,51.9213829,52.5373993,0.8800235,0.8800235,0.8800235,0.9093576,0.8213552,2.0240541,2.0240541,2.0240541,2.1120563,2.2000587,2.4053974
EMFWOR_SWRC2-08,0.0586682,0.0586682,0.0880023,0.0880023,0,0,0,0,0,0,31.6515102,31.4755058,31.2408333,30.7714882,30.7128181,30.1554699,29.774128,29.334116,28.7767677,28.454092,27.5740681,56.9375191,57.2308578,57.4655342,57.9055443,58.0228806,57.4948654,57.8468742,58.2868881,58.8149033,59.0202408,59.6655922,0.7333529,0.7040188,0.7040188,0.7040188,0.6453505,1.8187152,1.8480493,1.8480493,1.8773834,1.9947199,2.2293928
EMFWOR_SWRC2-09,0,0,0,0.0586682,0,0,0,0,0,0,26.5180397,26.3420353,25.6673508,25.0806694,24.7579937,24.464653,23.9659729,23.4966259,22.9392776,22.5579357,21.6485767,65.0337372,65.3857422,66.0604248,66.64711,66.9697876,65.8844223,66.3244324,66.9111176,67.3511276,67.6151352,68.2898178,0.7920211,0.7040188,0.7040188,0.7040188,0.6453505,2.0827222,2.1413903,2.0240541,2.1413903,2.2587268,2.4933999
EMFWOR_SWRC2-10,0,0,0,0.0586682,0,0,0,0,0,0,21.7365799,21.6485767,20.885891,20.6218834,20.4752121,19.8298626,19.5071869,19.125843,18.7738342,18.3044872,17.4244652,69.5511856,69.8445282,70.6072159,70.8125534,70.9005585,69.6391907,69.7565231,70.2258759,70.4898834,70.8125534,71.3405685,0.9973599,0.8800235,0.8800235,0.9386917,0.9386917,2.9040775,3.1094162,3.0214138,3.1094162,3.2560868,3.6080961
EMFWOR_SWRC3-01,0.2933412,0.264007,0.2933412,0.2933412,0.3813435,0.3520094,0.3520094,0.4400117,0.4693458,0.5280141,25.0806694,25.4326782,25.2273388,25.3153419,25.2566738,24.1419773,24.8166618,26.2833672,26.0193596,25.4620132,24.9633331,61.5136414,61.1616325,61.3083,61.1322975,61.1909637,61.1029625,60.4576111,59.5189209,59.6949234,60.1642723,60.7509537,0.3520094,0.3520094,0.4400117,0.49868,0.49868,1.6133764,1.6133764,1.0853623,1.0853623,1.1440305,0.9973599
EMFWOR_SWRC3-02,0.5866823,0.5280141,0.5573482,0.5573482,0.6160164,0.5866823,0.7040188,0.7920211,0.7920211,0.8506894,23.9659729,24.5233212,24.4939861,24.3766499,24.2006454,23.0272808,23.7313004,24.1419773,23.9659729,23.555294,23.1446171,57.3775291,56.8201828,56.8495178,56.878849,57.0548553,56.9668541,56.3215027,56.2041664,56.2921677,56.7028465,57.2015266,0.3226753,0.2933412,0.3520094,0.4106776,0.4106776,1.6133764,1.5840422,1.1733646,1.1733646,1.1733646,1.0266941
EMFWOR_SWRC3-03,0.7333529,0.7040188,0.7333529,0.7333529,0.8800235,0.9093576,1.0560281,1.1440305,1.1440305,1.2026987,23.5846291,24.1126423,24.2299786,24.1713104,24.1419773,23.5846291,24.0539742,24.3473167,24.1126423,23.9073048,23.7019653,49.8679962,49.3399811,49.1933136,49.1639786,49.1933136,48.4892921,48.0199471,47.9612808,48.1079483,48.3132896,48.6359634,0.3226753,0.2933412,0.3520094,0.4106776,0.4106776,1.5253741,1.4960399,1.1146964,1.1146964,1.1146964,0.9386917
EMFWOR_SWRC3-04,0.8213552,0.7920211,0.8506894,0.8506894,0.9973599,1.0853623,1.261367,1.3493693,1.3787035,1.4667058,23.4086246,24.2299786,24.464653,24.6113224,24.6699905,24.435318,24.5526543,24.8166618,24.5526543,24.2006454,24.024641,39.8357277,38.9850388,38.7797012,38.5743637,38.5156937,38.4276924,38.2223511,37.8703423,38.0463486,38.4276924,38.5156937,0.0293341,0.0293341,0.0293341,0.0293341,0.0293341,0.2053388,0.2053388,0.1173365,0.1173365,0.0586682,0.0586682
EMFWOR_SWRC3-05,0.8800235,0.8506894,0.9093576,0.9093576,1.0266941,1.0853623,1.290701,1.3787035,1.3787035,1.4373716,22.645937,23.4086246,23.5846291,23.5846291,23.7899685,23.1446171,23.1446171,23.4379578,23.115284,22.9392776,22.9392776,33.6755638,32.9128761,32.7662086,32.7075386,32.5022011,32.9128761,32.8542099,32.3261948,32.5902023,32.7368736,32.7075386,0.0293341,0,0,0,0,0.1173365,0.1173365,0.1466706,0.1173365,0.1466706,0.1173365
EMFWOR_SWRC3-06,0.8506894,0.7333529,0.7920211,0.7920211,0.8800235,0.8800235,1.0560281,1.1733646,1.2026987,1.290701,22.5579357,23.115284,23.5259609,23.2619534,23.3792896,22.5872688,22.4112644,22.5872688,22.1472569,22.1765919,22.0592556,30.8888245,30.3314762,30.0381336,30.2434731,30.1261368,30.5661488,30.7714882,30.3021412,30.65415,30.6248169,30.7128181,0.0880023,0.0586682,0.0586682,0.0586682,0.0586682,0.3226753,0.2933412,0.4106776,0.3813435,0.3520094,0.2933412
EMFWOR_SWRC3-07,0.49868,0.3813435,0.4400117,0.4693458,0.5280141,0.49868,0.6746846,0.7040188,0.7040188,0.7920211,22.1179237,22.645937,23.0272808,22.8512764,22.8512764,21.4432392,21.5605755,21.5605755,21.4432392,21.3552361,21.1498966,35.3769417,34.8489304,34.6142578,34.672924,34.672924,35.2596054,35.1716042,34.8489304,34.9369316,34.9369316,35.1129379,0.3813435,0.3520094,0.3226753,0.3813435,0.3520094,1.1146964,1.1146964,1.261367,1.261367,1.3493693,1.290701
EMFWOR_SWRC3-08,0.5280141,0.4106776,0.4106776,0.4400117,0.49868,0.4693458,0.5866823,0.5866823,0.6453505,0.7333529,23.8486366,24.3473167,24.464653,24.2593136,24.2006454,21.3259029,21.5605755,21.6192436,21.5019073,21.2965679,21.0912285,38.6036949,38.1930199,38.2223511,38.3690224,38.4276924,40.2757416,40.0704002,39.8357277,39.953064,40.011734,40.1584053,0.4693458,0.3520094,0.3226753,0.3813435,0.3520094,1.3200352,1.3200352,1.3787035,1.3787035,1.4667058,1.4373716
EMFWOR_SWRC3-09,0.4106776,0.3226753,0.2933412,0.3520094,0.4106776,0.3813435,0.5280141,0.49868,0.5280141,0.5280141,29.304781,29.6567917,29.6861248,29.4514523,29.3634491,25.1393375,25.4326782,25.4913464,25.1686707,24.9633331,24.8166618,38.3690224,38.1930199,38.2810211,38.4863586,38.5450287,41.8011131,41.5371094,41.2731018,41.5957756,41.6837769,41.8304482,0.4693458,0.3520094,0.3226753,0.3813435,0.3520094,1.261367,1.261367,1.3200352,1.3493693,1.4373716,1.4373716
EMFWOR_SWRC1-04,0.0293341,0.0293341,0.0293341,0.0586682,0,0,0.0293341,0.0293341,0.0293341,0.0293341,19.8591957,19.6538582,19.976532,20.1232033,20.005867,18.3924904,18.8911705,18.3338223,17.8351421,17.5418015,17.1897926,72.3379288,72.6019363,72.4259338,72.3085938,72.5139313,70.9592285,70.8125534,71.1939011,71.4579086,71.5459061,71.6925812,2.2880609,2.2293928,2.0827222,2.0533881,1.9360516,5.1628041,4.8107948,4.9574656,5.1921387,5.3974771,5.6028161
EMFWOR_SWRC1-05,0.0293341,0,0,0,0,0,0,0,0.0293341,0.0293341,21.3845711,21.0325603,21.0032272,20.5925484,20.2112064,18.7444992,19.0671749,18.187151,17.336462,16.7497807,16.3684368,70.9005585,71.2818985,71.4579086,71.8099136,72.3085938,70.4605484,70.5192108,71.3699036,71.9272537,72.1619263,72.3085938,2.7574069,2.7574069,2.6400704,2.6987386,2.5814021,5.8961573,5.5148139,5.544148,5.8374891,6.1601644,6.3948374
EMFWOR_SWRC1-06,0.2053388,0.0880023,0.0880023,0.0880023,0.1173365,0.1173365,0.1173365,0.1173365,0.1466706,0.1173365,21.3845711,21.2378998,21.0618954,20.6805515,20.445879,19.7418594,19.7125263,19.0965099,18.0991497,17.4831333,17.0431213,66.70578,66.7937775,67.2337952,67.4684677,67.9378128,65.3857422,65.9137573,66.5884399,67.3217926,67.5858002,67.7911377,3.2560868,3.3440893,3.1974187,3.3440893,3.1094162,6.3361688,5.8374891,5.778821,6.0428276,6.3655033,6.6295099
EMFWOR_SWRC1-07,0.2933412,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.1760047,0.2053388,0.1760047,24.3473167,24.0539742,23.7313004,23.3792896,23.1739521,21.6779118,21.795248,21.2085648,20.1525383,19.6538582,19.3018475,65.1217346,65.3564072,65.8550873,66.1484299,66.5297775,64.9457321,65.1510696,65.7670898,66.4417725,66.5297775,66.70578,2.2000587,2.2880609,2.2293928,2.2880609,2.1120563,5.1921387,4.869463,4.8401289,5.2214727,5.6028161,5.8081551
EMFWOR_SWRC2-01,0.7333529,0.5573482,0.3520094,0.3813435,0.6453505,0.4400117,0.5280141,0.49868,0.4106776,0.4106776,42.0944557,42.3877983,42.9744797,43.2971535,43.3558235,42.8278084,43.121151,43.0331459,43.0624809,43.0038147,42.7104721,41.8304482,41.4491043,41.0384293,40.891758,40.8624229,40.4517441,40.3344078,40.2170715,40.2464066,40.5104141,40.8624229,0.2346729,0.2933412,0.2933412,0.3226753,0.264007,0.9386917,0.9680258,1.0853623,1.0560281,0.9386917,0.8800235
EMFWOR_SWRC2-02,0.7040188,0.5280141,0.3520094,0.4693458,0.7040188,0.5280141,0.5866823,0.5573482,0.4693458,0.49868,41.9184494,42.182457,42.5344658,42.8571434,42.6518059,41.8891182,42.0357895,41.7424469,41.5957756,41.5077744,41.1850967,43.8251686,43.6198311,43.4144897,43.2384872,43.3558235,43.4144897,43.4438248,43.6198311,43.7958336,44.0598412,44.2651787,0.2933412,0.264007,0.2933412,0.3226753,0.2933412,0.762687,0.762687,0.8213552,0.8213552,0.7333529,0.8213552
EMFWOR_SWRC1-01,0.0586682,0.0586682,0.0586682,0.0880023,0.0293341,0.0586682,0.1173365,0.1466706,0.0880023,0.1466706,23.6432972,24.3473167,25.5793495,26.2833672,26.8407154,25.8433552,26.6060429,26.5180397,26.1660309,25.9606915,25.8433552,59.3429146,58.8442345,57.758873,57.1135216,56.5561752,56.468174,55.8521576,55.7934875,55.9988251,56.2041664,56.3215027,1.760047,1.5547081,1.4080375,1.3493693,1.3200352,2.4640658,2.2880609,2.3760633,2.4933999,2.552068,2.4933999
EMFWOR_SWRC1-02,0.0293341,0.0293341,0.0293341,0.0586682,0,0,0.0586682,0.0586682,0,0.0586682,21.5899086,21.6779118,22.8806095,23.2032852,23.4966259,22.2939281,23.3206215,23.1739521,22.7339401,22.5872688,22.4405975,64.828392,65.0044022,63.8897018,63.6256981,63.3616905,63.0390129,62.188324,62.1589928,62.4523315,62.7163391,62.7456741,1.9947199,1.7307128,1.6427104,1.5840422,1.5253741,3.1094162,2.9334116,3.0507481,3.1974187,3.1387503,3.1974187
EMFWOR_SWRC1-03,0.0293341,0.0293341,0.0293341,0.0586682,0,0,0.0586682,0.0586682,0,0.0293341,19.2138462,19.3311825,20.3285427,20.5632153,20.5632153,19.0671749,20.005867,19.8591957,19.3018475,19.1551781,18.8618355,70.6658859,70.7538834,69.8445282,69.6978607,69.7858582,68.7884979,68.2018204,68.1724854,68.5831604,68.6418304,68.7591705,2.2293928,2.0240541,1.9360516,1.8480493,1.7307128,4.2827806,3.9307716,4.0481081,4.1947784,4.3414493,4.4881196
