Visit_ID,Species,Sex,Detection,Distance_class,Behavior,Time_left_min,Time_left_sec,Comments,Period
EMFWOR_CAMC8-07_2019-05-23,WHWO,M,A,50_150,F,6,25,"Before call male WHWO detected NW ~ 50m on snag by forage drumming. Rattle and fly away to NW. 0625 hear ""piks"" in direction male flew ~100-150m. 0345 NOFL Male and Female fly to PIPO snag < 50 m to E of PT",DU
EMFWOR_CAMC8-08_2019-05-23,WHWO,F,A,0_50,C,7,11,"Heard rattle to NW of pt before call.0806 Rattle calls to SSE . Rattle to E ~ < 50m on POTR snag, visual confirm of female WHWO. Flew away to N after call done.",DU
EMFWOR_CAMC8-09_2019-05-23,WHWO,U,A,50_150,C,7,54,0754 WHWO rattle to NW of pt >50 m. Maybe same female as counted on pt 8.,DU
EMFWOR_CAMC8-09_2019-05-23,WHWO,F,V,0_50,FL P,6,25,0625 female WHWO flew in and landed on PT. Flew away to S. Maybe same female as counted on pt 8.,DU
EMFWOR_CAMC9-03_2019-05-23,WHWO,F,A,ovr_150,D,4,17,0417 FC (FAST CONTINUOUS) drum from SW >150m. After PC finished female WHWO flew into pt from SW. Drum on tree and flew W,DU
EMFWOR_CAMC9-04_2019-05-23,WHWO,U,A,50_150,C D,3,45,0345 WHWO rattles followed by drums from S and moving to SE ~50-150m. Confirmed WHWO on snag SE of PT just outside 50m. Could not tell sex due to fog becoming thicker. Flew SW,DU
EMFWOR_CAMC1-02_2020-06-01,WHWO,F,A,50_150,D,5,20,"drumming before start. Heard drumming then went to look and WHWO F. First heard at 40deg, flew off at 320deg. Got clear visual and F WHWO came in close to point 2, it came in and left to the N of pt2.",DU
EMFWOR_CAMC1-03_2020-06-01,WHWO,U,A,ovr_150,D,4,47,"heard faint drumming at ~80deg. >150m, think its F WHWO from pt2. Hope marilyn finds it. Stayed for full 9 mins",DU
EMFWOR_CAMC3-08_2020-06-01,WHWO,U,A,50_150,C,0,16,,DU
EMFWOR_SWRC3-04_2020-06-02,WHWO,U,V,50_150,FL,5,37,"WHWO flew from top of large and tall PIPO at 5:37, 115m 238deg from point count tree. Flew towards the E and was not located again. No call or drum. Todd found nest!",DU
EMFWOR_CAMC7-07_2020-06-08,WHWO,U,A,0_50,C FL,4,52,"WHWO flew from SW chattering to the NE. Called Todd to come search for it. Never saw the bird, and neither did Todd, did see a Canada Jay after completing the transect and walking back through point 7 so not sure if that was who I heard.",DU
EMFWOR_MUDT1-07_2020-06-11,WHWO,U,A,ovr_150,C,1,50,"60deg hear woodpecker, sounds more WHWO. Will check. Point tree is a stump, sound like WHWO. On hill between pts 6 & 8",DU
EMFWOR_MUDT1-06_2020-06-11,WHWO,M,V,0_50,D FL,5,30,"heard WHWO drum then visual, watched for a bit on trees 30 and 40m from pt6. flew off to 45-50deg",DU
EMFWOR_LILT1-08_2020-06-12,WHWO,U,A,0_50,C,,,"Heard (1) WHWO rattle about 10sec after survey ~50m in dense aspen, east of point 8",AF
EMFWOR_LILT1-06_2020-06-12,WHWO,U,V,0_50,FL,8,0,"WHWO flew over my head from 148deg w/8 mins remaining. flew from pine to pine (50m), then long flight 225deg, silent the whole time, was unable to get a good enough look to determine sex, only stayed ~45seconds",DU
EMFWOR_LILT3-03_2020-06-18,WHWO,M,A,0_50,C P,,,"at the end of survey at pt3, M WHWO flew in, ACA, perched on nearby tree, then flew off at ~90deg directly E and ACA again. M appeared sooty, likely FOR or cav in burn area",AF
EMFWOR_LILT3-04_2020-06-18,WHWO,M,A,50_150,C FL,0,30,"WBNU, DEJU, YRWA, MOCH, NOFL, AMRO, RBNU, HOWR, WHWO ACA and flew in towards pt3 then to pt4. visual after survey ended",DU
EMFWOR_LILT3-09_2020-06-18,WHWO,U,A,0_50,C FL,,,"between pts 9-10, WHWO flew overhead ACA and back towards rd 3616",TR
EMFWOR_MUDT2-07_2020-06-19,WHWO,U,A,50_150,C,5,25,"NOFL, DEJU; WHWO CA-was only one call, 85% sure it was WHWO ~180deg (went to look but couldn’t find)",DU
EMFWOR_CAMC1-10_2020-06-22,WHWO,U,A,0_50,C,,,"Area is burnt, but I don't think it’s a cflrp treatment. Sapsucker drum at 6:46, NOFL calling at 5:44; NCAMC1-10A, 156 M, 151deg, OSFL, SACR; WHWO rattle heard at 0711, 4 min after survey ended ~50m 60deg, definitely WHWO",AF
EMFWOR_CAMC3-08_2020-06-22,WHWO,M,V,0_50,D FL,7,42,"WHWO quiet, flew in caught my eye. A little drumming after I stopped calls. Think its M from nest NCAMC3-08A. Will nest check, peep, nest when done w/survey.",DU
EMFWOR_SAGT2-01_2020-06-23,WHWO,U,A,ovr_150,C,7,28,"WHWO rattle down slope at 304deg, distant, moved closer and rattled again, later unable to locate WHWO on the way to pt2, may have come from rd.  HETH DEJU, RBNU, STJA, CHSP, SOSP",DU
EMFWOR_SAGT2-01_2020-06-23,WHWO,U,A,50_150,C,4,44,"WHWO rattle down slope at 304deg, distant, moved closer and rattled again, later unable to locate WHWO on the way to pt2, may have come from rd.  HETH DEJU, RBNU, STJA, CHSP, SOSP",DU
EMFWOR_CAMC7-07_2020-06-25,WHWO,U,A,0_50,C FL,6,48,"0708 rattle ~100m NW; 0648-WHWO flew by ~50m, rattled again, was moving fast through trees, did not catch sex, flying NW to SE, new nest in between 6 and 7.",DU
EMFWOR_CAMC7-07_2020-06-25,WHWO,U,A,50_150,C,7,8,"0708 rattle ~100m NW; 0648-WHWO flew by ~50m, rattled again, was moving fast through trees, did not catch sex, flying NW to SE, new nest in between 6 and 7.",DU
EMFWOR_CAMC7-06_2020-06-25,WHWO,U,A,50_150,C,1,16,"1 rattle heard ~100m 95deg (direction of new nest) HAWO also calling at 8:47, 165deg",DU
EMFWOR_SWRC2-10_2021-05-18,WHWO,U,V,0_50,D FL,2,36,"HAWO w/in 20m, NOFL DR/CA 501-50m, WHWO DR on snag, flew to another tree and DR on 2nd snag, 1 other FxC DR 50-100m away, could not get visual, no other DR",DU
EMFWOR_SWRC2-09_2021-05-18,WHWO,M,V,0_50,D FL,6,58,"M WHWO DR 50-150, flew to w/in 20m",DU
EMFWOR_SWRC2-06_2021-05-18,WHWO,F,V,0_50,D,4,4,"Heard unk P/E ~50m, followed by FxC DR, still heard FxC but saw F WHWO DR on tall dead snag, found PIWO feeding, lost therommeter at pt 6",DU
EMFWOR_MUDT1-05_2021-05-19,WHWO,U,A,50_150,C,,,"2 NOFL CA/DR 50-150m, 3 SAP DR/CA >150m, WHWO CA in area of Pt 5 around 0630",TR
EMFWOR_CAMC2-10_2021-05-20,WHWO,F,V,50_150,C FL,8,36,"snow, 2 WHWO seen at pt upon arrival, flew in right away, later DR after count",DU
EMFWOR_CAMC2-10_2021-05-20,WHWO,F,V,0_50,C FL,7,24,"snow, 2 WHWO seen at pt upon arrival, flew in right away, later DR after count",DU
EMFWOR_SWRC4-10_2021-05-20,WHWO,U,V,ovr_150,D,2,32,"Heavy rain overnight, soggy, foggy; COHA w/ CAQU at pt stn OA; WHWO FO to NE before point count (<50m), NOFL CA/DR >150m, SAP DR >150, unconfirmed FxC DR to E-NOFL close by there, heard WHWO in this area on hike out",DU
EMFWOR_CAMC7-06_2021-05-26,WHWO,U,A,50_150,C D,7,36,"Heard WHWO DR then rattle, heard different bird DR w/ 60 sec left, ID as NOFL",DU
EMFWOR_CAMC7-07_2021-05-26,WHWO,F,A,ovr_150,D,7,38,F WHWO flew in after turning to DR,DU
EMFWOR_CAMC1-08_2021-05-26,WHWO,U,A,50_150,C FL,0,12,"WISA DR >150m, NOFL <50m, WHWO flys through rattle-CA 50-150mw/12 secs rem, flew E",DU
EMFWOR_CAMC1-09_2021-05-26,WHWO,M,V,0_50,D FL,7,35,"Pt burned from escaped Rx ""wildfire"" ~ 2013, still live trees <50m, mostly snags and DWD. M WHWO flew in w/7:35 rem from W to 10m, some pecking then DR on sev snags",DU
EMFWOR_MUDT2-01_2021-05-27,WHWO,U,A,50_150,C,6,23,"Heard WHWO rattle before and during survey, heard HAWO and SS DR 50-150m",DU
EMFWOR_MUDT2-10_2021-05-27,WHWO,U,A,50_150,C,3,33,"Heard NOFL CA 50-150m, HAWO CA, Heard WHWO rattle 50-150m N",DU
EMFWOR_CAMC5-01_2021-06-01,WHWO,M,A,50_150,D,8,43,"M WHWO DR 50-150m, flew 0-50m DR inmy site, flew closer and DR ~25m",DU
EMFWOR_CAMC5-01_2021-06-01,WHWO,M,V,0_50,D FL,6,1,"M WHWO DR 50-150m, flew 0-50m DR inmy site, flew closer and DR ~25m",DU
EMFWOR_SAGT2-03_2021-06-02,WHWO,U,A,ovr_150,C D,5,33,"heard NOFL and SS DR, heard WHWO rattle once >150m N of stn, quietly played call so that it didn't go past 50m and got WP to fly over going S toward pt 2, and rattle, believe it is WHWO. During nest searching HAWO follow me around all day-may have mistake",DU
EMFWOR_CAMC8-05_2021-06-03,WHWO,U,A,50_150,C,8,44,"WHWO CA during first part of callback but did not make any other noise after, did not hear or see WHWO come in, called from the S; SS DR 50-150m",DU
EMFWOR_CAMC8-08_2021-06-03,WHWO,M,A,ovr_150,D,8,53,"DR FxC prior to survey, continued during survey but did not come closer, crossed meadow and found M WHWO on aspen snag, heard WHWO give ""love talk"", 2 cavs in aspen snag",DU
EMFWOR_LILT1-09_2021-06-07,WHWO,U,A,ovr_150,C D,1,26,"FC DR from E and SE, E called was HAWO, SE CA was WHWO, also heard NOFL",DU
EMFWOR_CAMC4-08_2021-06-08,WHWO,U,A,50_150,C,7,44,"heard rattle CA 50-150m S of pt 7:44 rem and short CA WSW ot pt 2:36 rem 50-150m, not sure if 1 or 2 individuals, did not get visual confirmation after the fact, confirmed HAWO nearby, was fairly certain of WHWO, but hard to call either way w/ HAWO nearby",DU
EMFWOR_SWRC3-09_2021-06-07,WHWO,F,A,50_150,C D FL,8,45,"heard WHWO CA and then saw F fly in and perch ~10m away, Heard other FC DR, no ID",DU
EMFWOR_SWRC3-09_2021-06-07,WHWO,F,A,0_50,C D FL,7,21,"heard WHWO CA and then saw F fly in and perch ~10m away, Heard other FC DR, no ID",DU
EMFWOR_SWRC3-07_2021-06-07,WHWO,U,A,ovr_150,C D,6,47,"WHWO DR and CA >150m ~200m, came closer, but when I went to follow WHWO DR was >150m again",DU
EMFWOR_SWRC3-07_2021-06-07,WHWO,U,A,50_150,C D FL,3,43,"WHWO DR and CA >150m ~200m, came closer, but when I went to follow WHWO DR was >150m again",DU
EMFWOR_SWRC3-03_2021-06-07,WHWO,F,A,ovr_150,D FL,4,43,"Heard FC DR 50-150m N and >150m W at end of count, ID F at 100m near cavity, found nest cav N of pt in snag under branch next to 2 other snags, one tall, the other short",DU
EMFWOR_SWRC3-03_2021-06-07,WHWO,F,A,50_150,D,8,32,"Heard FC DR 50-150m N and >150m W at end of count, ID F at 100m near cavity, found nest cav N of pt in snag under branch next to 2 other snags, one tall, the other short",DU
EMFWOR_SWRC2-10_2021-06-10,WHWO,U,A,50_150,C,6,16,"light drizzle, ~1"" snow or less @ pt 7-10, WHWO rattle-CA 2x, 50-150m SW w/ 6:16 rem, no visual",DU
EMFWOR_MUDT1-07_2021-06-10,WHWO,M,V,0_50,C F FL,7,45,"WHWO flew through and CA, landed on tree, FOR",DU
EMFWOR_MUDT1-06_2021-06-10,WHWO,U,A,ovr_150,C,5,52,Heard WHWO CA ~150m same direction as pt 7,DU
EMFWOR_MUDT1-05_2021-06-10,WHWO,U,A,,C,,,After survey heard WHWO rattle in direction of pt 6,AF
EMFWOR_CAMC3-09_2021-06-11,WHWO,U,A,50_150,C,4,50,"unmistakenable WHWO CA 50-150m W of pt 9, no visual, but it was clearly WHWO",DU
EMFWOR_LILT2-01_2021-06-15,WHWO,U,A,50_150,C,8,28,"heard WHWO prior to obs,heard CA from E and SE, CA from E was >150m and WHWO CA durng call back w/ strong breeze, separate call in SE",DU
EMFWOR_LILT2-01_2021-06-15,WHWO,U,A,ovr_150,C,7,10,"heard WHWO prior to obs,heard CA from E and SE, CA from E was >150m and WHWO CA durng call back w/ strong breeze, separate call in SE",DU
EMFWOR_CAMC6-04_2021-06-15,WHWO,U,A,,C,,,"heard WHWO around here earlier in morning, also thought heard some DR walking to pt 4 from pt 5, no detect during count",TR
EMFWOR_CAMC7-07_2021-06-17,WHWO,U,V,50_150,D FL,7,52,"FC DR heard first, W of pt 7, saw Unkn WP fly by and then saw confirmed WHWO fly by in partially open field, likely pair w/ nest in area, lots of good snags",DU
EMFWOR_CAMC7-03_2021-06-17,WHWO,U,V,0_50,D FL,1,50,"first heard at 6:30 rem, thought it was HAWO DR, confirmed WHWO when it came w/in 50m @1:50 rem, could not sex",DU
EMFWOR_CAMC5-05_2021-06-21,WHWO,F,A,0_50,C F,5,30,"heard first to E of pt then S in some aspens ~100m, confirmed female WHWO",DU
EMFWOR_CAMC5-07_2021-06-21,WHWO,U,A,ovr_150,C,3,45,"heard CA once from NE of pt, pretty far, maybe 2nd bird CA from W 50-150m, couldn't be sure",DU
EMFWOR_CAMC1-09_2021-06-21,WHWO,M,V,ovr_150,D,8,54,M WHWO DR >150m and then flew in to ~10m,DU
EMFWOR_CAMC1-09_2021-06-21,WHWO,M,V,0_50,FL P,5,41,M WHWO DR >150m and then flew in to ~10m,DU
EMMAOR_CLIFFC1-10_2021-05-19,WHWO,F,V,0_50,FL P,0,37,"light snow/ice falling pts 1-5, 100% cloud cover, CORA, MOCH, TUVU, AMRO, heard CA sounded HAWO w/2:10 rem >100m, F WHWO came in from S, might have been same direction as HAWO",DU
EMMAOR_CLIFFC2-03_2021-05-19,WHWO,U,A,50_150,C,,,"FC DR, WHWO SE pt3 on hike in to pt 1, CA 50-150m",TR
EMMAOR_CLIFFC2-05_2021-05-19,WHWO,U,A,50_150,C,,,"HAWO, MOCH, WHWO (2) vocalizing E and W of pt 5",TR
EMMAOR_CLIFFC2-05_2021-05-19,WHWO,M,A,0_50,C D P,,,"HAWO, MOCH, WHWO (2) vocalizing E and W of pt 5",TR
EMMAOR_CLIFFC2-10_2021-05-19,WHWO,F,A,0_50,C F,,,"CAFI, RBNU, CHSP, WHWO pair obs FOR btwn pts 9 and 10",TR
EMMAOR_CLIFFC2-10_2021-05-19,WHWO,M,A,0_50,FL P,,,"CAFI, RBNU, CHSP, WHWO pair obs FOR btwn pts 9 and 10",TR
EMMAOR_PAWT1-02_2021-05-24,WHWO,F,A,50_150,C D,0,42,"FC DR, F WHWO later obs between pts 2 and 3, WBNU, RBNU, CHSP, CAFI, YWRA, TOSO, AMRO, BUOR, MOCH",DU
EMMAOR_PAWT1-03_2021-05-24,WHWO,U,A,50_150,C,0,35,"WISA, HAWO, NOFL, CAFI, HETH, RBNU, WETA, WEBL",DU
EMMAOR_PAWT1-04_2021-05-24,WHWO,F,V,50_150,C FL P,3,45,"PISI, WISA, WETA, MOCH, BHCO, F WHWO confirmed after survey",DU
EMMAOR_PAWT1-05_2021-05-24,WHWO,U,A,50_150,C,0,26,"YRWA, MOCH, CLNU, NOFL, CORA, RBNU",DU
EMMAOR_PAWT1-07_2021-05-24,WHWO,U,A,0_50,C,0,20,"CANG, YRWA, MOCH, WETA, CAFI, CHSP, AMRO",DU
EMMAOR_DUGC1-06_2021-05-26,WHWO,F,V,0_50,P,0,20,"HAWO, WISA, CAFI, YRWA",DU
EMMAOR_DUGC1-05_2021-05-26,WHWO,U,A,50_150,C,2,55,"PIWO, DEJU, YRWA, CAFI, RBNU, MOCH",DU
EMMAOR_FLAGC2-09_2021-05-26,WHWO,U,A,50_150,C,1,47,"Heard calls at 144 deg, 50-100m, could be pair from pt 10, CAFI, MOCH, CHSP",DU
EMMAOR_FLAGC2-10_2021-05-26,WHWO,M,V,0_50,FL P,3,1,"MOCH, AMRO, SSHA, a second WHWO I heard DR <50m after 2nd CA M WHWO flys into pine <10m away",DU
EMMAOR_FLAGC2-10_2021-05-26,WHWO,U,A,0_50,D,,,"MOCH, AMRO, SSHA, a second WHWO I heard DR <50m after 2nd CA M WHWO flys into pine <10m away",AF
EMMAOR_SAGEC1-01_2021-05-27,WHWO,F,V,0_50,D,0,41,"WETA, HETH, RECR, CHSP, F WHWO prob same F detected at pt 2 after survey",DU
EMMAOR_SAGEC1-02_2021-05-27,WHWO,F,V,,D,,,"YRWA, MOCH, WETA, DUFL, CAJA, F WHWO DR after survey, no vocalizations - visual confirmation",AF
EMMAOR_SAGEC1-06_2021-05-27,WHWO,M,A,0_50,C P,2,12,"HETH, CAFI, DUFL, WETA, WBNU, MOCH",DU
EMMAOR_SAGEC1-07_2021-05-27,WHWO,M,A,,C P,,,"CANG, WETA, DUFL, YRWA, WHWO M after survey - prob same individual obs after pt 9",AF
EMMAOR_SAGEC1-09_2021-05-27,WHWO,M,V,,C P,,,"CAFI, YRWA, DUFL, RBNU, MOCH, NOFL, HAWO, WETA, WBNU, AMRO, DEJU, CHSP, after survey M WHWO and distant response",TR
EMMAOR_SAGEC1-09_2021-05-27,WHWO,U,A,,C,,,"CAFI, YRWA, DUFL, RBNU, MOCH, NOFL, HAWO, WETA, WBNU, AMRO, DEJU, CHSP, after survey M WHWO and distant response",TR
EMMAOR_WOLFTA2-09_2021-05-27,WHWO,U,A,,C,,,"WETA, HETH, RBNU, RCKI, CHSP, YRWA, Unk WHWO CA E of pt 9",TR
EMMAOR_MDC1-06_2021-06-02,WHWO,F,V,50_150,C,3,15,"AMRO, MOCH, CHSP, at 3:15 rem I heard short CA WHWO at 350 deg, then another flys in from another direction, F WHWO no Calls, flys in and Drums, F then flys toward pt 7 (she came from that direction)",DU
EMMAOR_MDC1-06_2021-06-02,WHWO,F,V,0_50,FL P,0,57,"AMRO, MOCH, CHSP, at 3:15 rem I heard short CA WHWO at 350 deg, then another flys in from another direction, F WHWO no Calls, flys in and Drums, F then flys toward pt 7 (she came from that direction)",DU
EMMAOR_FLAGC1-01_2021-06-02,WHWO,U,A,0_50,C FL,,,"WETA, RECR, CAFI, DEJU, Unk WHWO flew by after survey, calling",AF
EMMAOR_FLAGC1-05_2021-06-02,WHWO,F,V,0_50,C D P,1,31,"PIWO, RBNU, WBNU, DUFL, CHSP, F WHWO CA and DR 0-50m",DU
EMMAOR_FLAGC1-08_2021-06-02,WHWO,U,A,50_150,C,1,12,"WETA, BRCR, PIWO, DEJU, YRWA, RBNU, Unk WHWO CA 50-150m",DU
EMMAOR_WOLFC1-02_2021-06-04,WHWO,U,A,50_150,C,1,2,"BRCR, YRWA, WETA, DEJU, WHWO CA 50-150m w/ 1:02 rem",DU
EMMAOR_WOLFC1-03_2021-06-04,WHWO,F,A,0_50,C P,2,53,"WEME, WHWO F CA and perch 0-50m w/ 2:53 rem",DU
EMMAOR_WOLFC1-07_2021-06-04,WHWO,U,A,50_150,C,3,5,"GTTO, MODO, MOCH, DEJU, WEME, WHWO CA 50-150m w/ 3:05 rem",DU
EMMAOR_WOLFC2-03_2021-06-04,WHWO,U,A,50_150,C,1,22,"CORA, CHSP, CAJA, heard WHWO CA at 265 deg >100m w/ 1:22 rem",DU
EMMAOR_WOLFC2-10_2021-06-04,WHWO,F,A,0_50,D,3,45,"GRFL, DEJU, CHSP, heard WHWO quiet DR close, after 2nd set of calls, went to look and found F WHWO",DU
EMMAOR_ELKT3-08_2021-06-07,WHWO,M,V,0_50,D FL,3,48,"M WHWO came in from 70 deg after first play, maybe nest nearby, he stuck around DR, no calls, WETA",DU
EMMAOR_RATT1-04_2021-06-08,WHWO,U,A,50_150,C,1,47,"Heard WHWO CA but it never came in (80% sure) 2 individuals, AMRO, YRWA, GRFL",DU
EMMAOR_PRONGC2-01_2021-06-09,WHWO,F,A,0_50,C P,2,5,"HAWO, RBNU, CAFI, MOCH, DUFL, F WHWO CA and perch, 0-50m w/ 2:05 rem",DU
EMMAOR_PRONGC2-02_2021-06-09,WHWO,U,A,0_50,C FL,,,"NOFL, RECR, CAFI, RCKI, DUFL, RBNU, WHWO CA and Fly 0-50m after survey - likely same bird from pt 1",AF
EMMAOR_PRONGC2-03_2021-06-09,WHWO,U,A,50_150,C,3,10,"HAWO, RECR, CHSP, MOCH, AMRO, 2 WHWO calling back and forth, 50-150m w/ 3:10 rem",DU
EMMAOR_PRONGC2-03_2021-06-09,WHWO,U,A,50_150,C,3,10,"HAWO, RECR, CHSP, MOCH, AMRO, 2 WHWO calling back and forth, 50-150m w/ 3:10 rem",DU
EMMAOR_CUBT2-02_2021-06-10,WHWO,U,A,50_150,C,0,36,"RECR, CAFI, WETA, HAWO, MOCH, RBNU, BHCO, YRWA, WHWO CA 50-150 w/ 36 sec rem",DU
EMMAOR_CUBT2-09_2021-06-10,WHWO,U,A,50_150,C,1,35,"YRWA, DEJU, AMRO, MOCH, CHSP, NOFL, CAFI, WHWO btween pts 8 and 9, then detected 50-150m w/ 1:35 rem",DU
EMMAOR_ELKT2-01_2021-06-10,WHWO,M,V,0_50,FL P,0,45,"AMRO, DEJU, squirrel, heard WHWO fly in near end of survey, took the time but soon found bird",DU
EMMAOR_PAWT1-03_2021-06-15,WHWO,U,A,50_150,C,2,17,"MOCH, AMRO, CAFI, WWPE, heard WHWO >50m at 170 deg, never came in close",DU
EMMAOR_PAWT1-04_2021-06-15,WHWO,U,A,ovr_150,C,1,37,"WETA, MOCH, RBNU, HAWO flew in to flag tree, AMRO, CAFI",DU
EMMAOR_WOLFC3-01_2021-06-15,WHWO,F,A,0_50,D P,3,11,"DEJU, MOCH, CAFI, DUFL, RECR",DU
EMMAOR_WOLFC3-08_2021-06-15,WHWO,M,A,0_50,C D,3,4,"M WHWO flew in to within 12m, CA DR",DU
EMMAOR_WOLFC3-09_2021-06-15,WHWO,U,A,50_150,C,0,2,"DEJU, DUFL, CAFI, WETA, RBNU, MODO, AMRO",DU
EMMAOR_CLIFFC1-06_2021-06-16,WHWO,M,A,0_50,D P,3,52,"M WHWO only DR, no calls",DU
EMMAOR_CLIFFC2-09_2021-06-16,WHWO,F,V,0_50,FL P,1,43,"YRWA, AMRO",DU
EMMAOR_FLAGC2-03_2021-06-21,WHWO,U,A,0_50,C,,,"CHSP, AMRO, MODO, SAPH, MOCH, WHWO CA S of pt 3",TR
EMMAOR_FLAGC2-05_2021-06-21,WHWO,F,V,0_50,FL P,2,17,"F WHWO approaches very close as she flys from tree to tree, no vocalizations but she eventually DR a bit",DU
EMMAOR_FLAGC2-06_2021-06-21,WHWO,U,A,0_50,C,1,14,"RECR, CHSP, MOCH",DU
EMMAOR_FLAGC1-05_2021-06-21,WHWO,U,A,50_150,C,0,47,"CHSP, DUFL, HETH, YRWA, heard WHWO CA but no visual, at 240 deg",DU
EMMAOR_FLAGC1-04_2021-06-21,WHWO,U,A,50_150,C D,2,38,"HAWO, TOSO, CHSP, DEJU, CAFI, WHWO at 160 deg, never came in, earlier heard WHWO on the way to pt 4",DU
EMMAOR_FLAGC1-03_2021-06-21,WHWO,M,V,0_50,O P,1,40,"MOCH, HETH, RBNU, AMRO, 1st WHWO came into pt tree, another M WHWO came in, the 2 had a stand-off, at first thought it was 1st M's female but no, another M instead",DU
EMMAOR_WOLFC2-08_2021-06-23,WHWO,M,V,0_50,D FL P,1,59,"MOCH, HAWO, TOSO",DU
EMMAOR_SAGEC1-02_2021-06-23,WHWO,M,V,0_50,FL P,3,47,"MOCH, DEJU, WETA, DUFL, WHWO flew in from 300 deg after 1st playback",DU
EMMAOR_SAGEC1-03_2021-06-23,WHWO,M,V,0_50,FL P,1,40,"MOCH, WETA, CHSP, DEJU, AMRO, WHWO flew in after CA, think same M as pt 2, he came that way in",DU
EMMAOR_SAGEC1-04_2021-06-23,WHWO,U,A,50_150,D,1,24,"DUFL, HETH, CHSP, RECR FO, WETA, WHWO DR at 120 deg, may be M from pts 2 and 3, stayed ~80m away in snag",DU
EMMAOR_SAGEC1-09_2021-06-23,WHWO,M,V,50_150,C,4,30,"AMRO, MOCH, CHSP, Walking to pt 9, 92m from 9, I see WHWO fly from juniper, F and nest cav w/Yng begging, M/F ACA (later peeped 3N 6-8d old, 329755 E, 4856969 N), F WHWO still ACA when started survey, >50m, M came in after CA, stayed 70-80m near nest",DU
EMMAOR_SAGEC1-09_2021-06-23,WHWO,F,V,50_150,C,4,30,"AMRO, MOCH, CHSP, Walking to pt 9, 92m from 9, I see WHWO fly from juniper, F and nest cav w/Yng begging, M/F ACA (later peeped 3N 6-8d old, 329755 E, 4856969 N), F WHWO still ACA when started survey, >50m, M came in after CA, stayed 70-80m near nest",DU
EMMAOR_SAGEC1-10_2021-06-23,WHWO,M,V,0_50,C,0,7,"MOCH, DUFL, heard WHWO CA >150m then M fly in just about at time end",DU
EMMAOR_SAGEC1-10_2021-06-23,WHWO,U,A,50_150,C,1,46,"MOCH, DUFL, heard WHWO CA >150m then M fly in just about at time end",DU
EMMAOR_WOLFC1-02_2021-06-29,WHWO,F,V,0_50,FL O,1,30,"Heard something (WO) fly in, thinking BBWO then HAWO calls and flys in and after F WHWO w/food flys to large snag close to point. Might have been WHWO 1st that was after 3rd playback: 2:40, YRWA, MOCH, HAWO, DUFL",DU
EMMAOR_WOLFC1-04_2021-06-29,WHWO,F,V,0_50,FL,3,35,"F WHWO flew in after 2nd call and soon M WHWO arrives and nest nearby? ACA whole time, DUFL, RBNU, MODO",DU
EMMAOR_WOLFC1-04_2021-06-29,WHWO,M,V,0_50,C FL,3,35,"F WHWO flew in after 2nd call and soon M WHWO arrives and nest nearby? ACA whole time, DUFL, RBNU, MODO",DU
